"Supplemental Table 1. Assigned Prokaryotic, 16S Taxa to OTU ID",,,,,,,,,
,,,,,,,,,
,OTU,Taxa,Kingdom,Phylum,Class,Order,Family,Genus,Species
2223,2222,"d:Bacteria(1.0000),p:Fibrobacteres(0.3446),c:Fibrobacteria(0.1546),o:Fibrobacterales(0.0501),f:MAT_CR_H6_H10(0.0173),g:Unknown_Genus_1000477(0.0008)",Bacteria,Fibrobacteres,Fibrobacteria,Fibrobacterales,MAT_CR_H6_H10,Unknown_Genus_1000477,NA
2224,2223,"d:Bacteria(1.0000),p:Chlorobi(0.7462),c:Ignavibacteria(0.7160),o:Ignavibacteriales(0.6244),f:BSV26(0.3956),g:Unknown_Genus_1000366(0.1118)",Bacteria,Chlorobi,Ignavibacteria,Ignavibacteriales,BSV26,Unknown_Genus_1000366,NA
2225,2224,"d:Bacteria(1.0000),p:Bacteroidetes(0.9691),c:Sphingobacteriia(0.8575),o:Sphingobacteriales(0.7503),f:Saprospiraceae(0.6043),g:uncultured_1272(0.0825)",Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Saprospiraceae,uncultured_1272,NA
2226,2225,"d:Bacteria(1.0000),p:Proteobacteria(0.9656),c:Gammaproteobacteria(0.9793),o:Oceanospirillales(0.9733),f:Hahellaceae(0.9283),g:Endozoicomonas(0.9729)",Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Endozoicomonas,NA
2227,2226,"d:Bacteria(1.0000),p:Proteobacteria(0.9858),c:Gammaproteobacteria(0.9793),o:Order_Incertae_Sedis_3682(0.9796),f:Family_Incertae_Sedis_3683(0.9845),g:Marinicella(0.9746)",Bacteria,Proteobacteria,Gammaproteobacteria,Order_Incertae_Sedis_3682,Family_Incertae_Sedis_3683,Marinicella,NA
2228,2227,"d:Bacteria(1.0000),p:Proteobacteria(0.5263),c:Alphaproteobacteria(0.3335),o:Sphingomonadales(0.1219),f:Erythrobacteraceae(0.0243),g:Erythrobacter(0.0011)",Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,NA
2229,2228,"d:Bacteria(1.0000),p:Planctomycetes(0.6094),c:Pla3_lineage(0.2800),o:Unknown_Order_1002514(0.1747),f:Unknown_Family_1002515(0.0810),g:Unknown_Genus_1000649(0.0048)",Bacteria,Planctomycetes,Pla3_lineage,Unknown_Order_1002514,Unknown_Family_1002515,Unknown_Genus_1000649,NA
2230,2229,"d:Bacteria(1.0000),p:Proteobacteria(0.9691),c:Deltaproteobacteria(0.9775),o:Desulfobacterales(0.9834),f:Desulfobulbaceae(0.9829),g:uncultured_3151(0.6585)",Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,uncultured_3151,NA
2231,2230,"d:Bacteria(1.0000),p:Actinobacteria(0.3973),c:Acidimicrobiia(0.1244),o:Acidimicrobiales(0.0741),f:Acidimicrobiales_Incertae_Sedis_410(0.0173),g:Candidatus_Microthrix(0.0008)",Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiales_Incertae_Sedis_410,Candidatus_Microthrix,NA
2232,2231,"d:Bacteria(1.0000),p:Proteobacteria(0.9731),c:Deltaproteobacteria(0.9410),o:Sh765B_TzT_29(0.8063),f:Unknown_Family_1002579(0.7884),g:Unknown_Genus_1000858(0.8429)",Bacteria,Proteobacteria,Deltaproteobacteria,Sh765B_TzT_29,Unknown_Family_1002579,Unknown_Genus_1000858,NA
2233,2232,"d:Bacteria(1.0000),p:Verrucomicrobia(0.9665),c:Verrucomicrobiae(0.9786),o:Verrucomicrobiales(0.9826),f:Verrucomicrobiaceae(0.3956),g:Roseibacillus(0.1118)",Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Roseibacillus,NA
2234,2233,"d:Bacteria(1.0000),p:Proteobacteria(0.9592),c:Deltaproteobacteria(0.9627),o:Desulfobacterales(0.9720),f:Desulfobulbaceae(0.9387),g:Desulfurivibrio(0.5700)",Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,Desulfurivibrio,NA
2235,2234,"d:Bacteria(1.0000),p:Bacteroidetes(0.5540),c:Sphingobacteriia(0.2266),o:Sphingobacteriales(0.1483),f:Chitinophagaceae(0.0243),g:uncultured_1252(0.0011)",Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,uncultured_1252,NA
2236,2235,"d:Bacteria(1.0000),p:Proteobacteria(0.5263),c:Deltaproteobacteria(0.2800),o:Desulfuromonadales(0.0980),f:GR_WP33_58(0.0312),g:Unknown_Genus_1000817(0.0014)",Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,GR_WP33_58,Unknown_Genus_1000817,NA
2237,2236,"d:Bacteria(1.0000),p:Verrucomicrobia(0.7179),c:Opitutae(0.6180),o:Puniceicoccales(0.2275),f:Puniceicoccaceae(0.1193),g:Coraliomargarita(0.0048)",Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita,NA
2238,2237,"d:Bacteria(0.9054),p:Proteobacteria(0.1882),c:Alphaproteobacteria(0.0609),o:Rhodospirillales(0.0192),f:I_10(0.0072),g:Unknown_Genus_1000710(0.0004)",Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,I_10,Unknown_Genus_1000710,NA
2239,2238,"d:Bacteria(1.0000),p:Lentisphaerae(0.7233),c:R76_B128(0.5883),o:Unknown_Order_1002455(0.3524),f:Unknown_Family_1002456(0.2201),g:Unknown_Genus_1000597(0.0212)",Bacteria,Lentisphaerae,R76_B128,Unknown_Order_1002455,Unknown_Family_1002456,Unknown_Genus_1000597,NA
2240,2239,"d:Bacteria(1.0000),p:Bacteroidetes(0.9571),c:Bacteroidia(0.9046),o:Bacteroidales(0.7783),f:Marinilabiaceae(0.6964),g:Carboxylicivirga(0.7470)",Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiaceae,Carboxylicivirga,NA
2241,2240,"d:Bacteria(1.0000),p:Planctomycetes(0.9744),c:Planctomycetacia(0.9802),o:Planctomycetales(0.9851),f:Planctomycetaceae(0.9838),g:Pirellula(0.3044)",Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Pirellula,NA
2242,2241,"d:Bacteria(1.0000),p:Proteobacteria(0.8346),c:Deltaproteobacteria(0.7867),o:Myxococcales(0.6244),f:Nannocystaceae(0.3775),g:Nannocystis(0.0212)",Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,NA
2243,2242,"d:Bacteria(1.0000),p:Proteobacteria(0.9913),c:Epsilonproteobacteria(0.9848),o:Campylobacterales(0.9745),f:Helicobacteraceae(0.9595),g:Sulfurovum(0.9736)",Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfurovum,NA
2244,2243,"d:Bacteria(1.0000),p:Bacteroidetes(0.6647),c:Sphingobacteriia(0.3335),o:Sphingobacteriales(0.2011),f:WCHB1_69(0.1002),g:Unknown_Genus_1000345(0.0061)",Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,WCHB1_69,Unknown_Genus_1000345,NA
2245,2244,"d:Bacteria(1.0000),p:Cyanobacteria(0.5263),c:Chloroplast(0.2800),o:Unknown_Order_1002334(0.1747),f:Unknown_Family_1002335(0.0810),g:Unknown_Genus_1000441(0.0048)",Bacteria,Cyanobacteria,Chloroplast,Unknown_Order_1002334,Unknown_Family_1002335,Unknown_Genus_1000441,NA
2246,2245,"d:Bacteria(1.0000),p:Bacteroidetes(0.9672),c:Flavobacteriia(0.9786),o:Flavobacteriales(0.9826),f:NS9_marine_group(0.9845),g:Unknown_Genus_1000316(0.9746)",Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,NS9_marine_group,Unknown_Genus_1000316,NA
2247,2246,"d:Bacteria(1.0000),p:Proteobacteria(0.8699),c:Gammaproteobacteria(0.7867),o:KI89A_clade(0.6091),f:Unknown_Family_1002615(0.4319),g:Unknown_Genus_1000914(0.1411)",Bacteria,Proteobacteria,Gammaproteobacteria,KI89A_clade,Unknown_Family_1002615,Unknown_Genus_1000914,NA
2248,2247,"d:Bacteria(1.0000),p:Planctomycetes(0.7288),c:OM190(0.6403),o:Unknown_Order_1002492(0.5634),f:Unknown_Family_1002493(0.3775),g:Unknown_Genus_1000622(0.0972)",Bacteria,Planctomycetes,OM190,Unknown_Order_1002492,Unknown_Family_1002493,Unknown_Genus_1000622,NA
2249,2248,"d:Bacteria(1.0000),p:Cyanobacteria(0.9656),c:Chloroplast(0.9797),o:Unknown_Order_1002334(0.9796),f:Unknown_Family_1002335(0.9845),g:Unknown_Genus_1000441(0.9746)",Bacteria,Cyanobacteria,Chloroplast,Unknown_Order_1002334,Unknown_Family_1002335,Unknown_Genus_1000441,NA
2250,2249,"d:Bacteria(1.0000),p:Proteobacteria(0.8346),c:Alphaproteobacteria(0.8339),o:DB1_14(0.6701),f:Unknown_Family_1002533(0.5583),g:Unknown_Genus_1000663(0.4815)",Bacteria,Proteobacteria,Alphaproteobacteria,DB1_14,Unknown_Family_1002533,Unknown_Genus_1000663,NA
2251,2250,"d:Bacteria(1.0000),p:Bacteroidetes(0.7206),c:Sphingobacteriia(0.5883),o:Sphingobacteriales(0.3524),f:Chitinophagaceae(0.2201),g:uncultured_1252(0.0212)",Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Chitinophagaceae,uncultured_1252,NA
2252,2251,"d:Bacteria(1.0000),p:Bacteroidetes(0.9230),c:Bacteroidia(0.6688),o:Bacteroidales(0.5939),f:Marinilabiaceae(0.4137),g:uncultured_939(0.1264)",Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinilabiaceae,uncultured_939,NA
2253,2252,"d:Bacteria(1.0000),p:Planctomycetes(0.6647),c:Phycisphaerae(0.5883),o:Phycisphaerales(0.2819),f:Phycisphaeraceae(0.1668),g:uncultured_11424(0.0061)",Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,uncultured_11424,NA
2254,2253,"d:Bacteria(1.0000),p:Candidate_division_OP3(0.9698),c:Unknown_Class_1002231(0.9778),o:Unknown_Order_1002232(0.9836),f:Unknown_Family_1002233(0.9827),g:Unknown_Genus_1000354(0.9789)",Bacteria,Candidate_division_OP3,Unknown_Class_1002231,Unknown_Order_1002232,Unknown_Family_1002233,Unknown_Genus_1000354,NA
2255,2254,"d:Bacteria(1.0000),p:Planctomycetes(0.9698),c:Phycisphaerae(0.9778),o:Phycisphaerales(0.8903),f:Phycisphaeraceae(0.8971),g:Urania_1B_19_marine_sediment_group(0.6585)",Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Urania_1B_19_marine_sediment_group,NA
2256,2255,"d:Bacteria(1.0000),p:Proteobacteria(0.7815),c:Alphaproteobacteria(0.7631),o:DB1_14(0.6091),f:Unknown_Family_1002533(0.4319),g:Unknown_Genus_1000663(0.1411)",Bacteria,Proteobacteria,Alphaproteobacteria,DB1_14,Unknown_Family_1002533,Unknown_Genus_1000663,NA
2257,2256,"d:Bacteria(1.0000),p:Planctomycetes(0.9784),c:OM190(0.9786),o:Unknown_Order_1002492(0.9826),f:Unknown_Family_1002493(0.9838),g:Unknown_Genus_1000622(0.9753)",Bacteria,Planctomycetes,OM190,Unknown_Order_1002492,Unknown_Family_1002493,Unknown_Genus_1000622,NA
2258,2257,"d:Bacteria(1.0000),p:Proteobacteria(0.7206),c:Gammaproteobacteria(0.5474),o:Thiotrichales(0.2539),f:Piscirickettsiaceae(0.1402),g:uncultured_3753(0.0104)",Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,uncultured_3753,NA
2259,2258,"d:Bacteria(0.6064),p:Proteobacteria(0.0476),c:Alphaproteobacteria(0.0282),o:Rickettsiales(0.0070),f:Anaplasmataceae(0.0034),g:Anaplasma(0.0003)",Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Anaplasma,NA
2260,2259,"d:Bacteria(1.0000),p:Planctomycetes(0.8169),c:OM190(0.6688),o:Unknown_Order_1002492(0.5939),f:Unknown_Family_1002493(0.4137),g:Unknown_Genus_1000622(0.1264)",Bacteria,Planctomycetes,OM190,Unknown_Order_1002492,Unknown_Family_1002493,Unknown_Genus_1000622,NA
2261,2260,"d:Bacteria(1.0000),p:Planctomycetes(0.9665),c:Planctomycetacia(0.9786),o:Planctomycetales(0.9826),f:Planctomycetaceae(0.9838),g:Blastopirellula(0.6585)",Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Blastopirellula,NA
2262,2261,"d:Bacteria(1.0000),p:Proteobacteria(0.8876),c:Deltaproteobacteria(0.7867),o:Bdellovibrionales(0.6701),f:Bdellovibrionaceae(0.5583),g:OM27_clade(0.4815)",Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,OM27_clade,NA
2263,2262,"d:Bacteria(1.0000),p:Proteobacteria(0.9592),c:Deltaproteobacteria(0.9410),o:Desulfobacterales(0.9182),f:Desulfobulbaceae(0.9075),g:MSBL7(0.6585)",Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,MSBL7,NA
2264,2263,"d:Bacteria(1.0000),p:Actinobacteria(0.7815),c:Acidimicrobiia(0.7396),o:Acidimicrobiales(0.6396),f:Sva0996_marine_group(0.3775),g:Unknown_Genus_1000185(0.0972)",Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Sva0996_marine_group,Unknown_Genus_1000185,NA
2265,2264,"d:Bacteria(1.0000),p:Cloacimonetes(0.6094),c:SHA_4(0.1546),o:Unknown_Order_1002325(0.0980),f:Unknown_Family_1002326(0.0312),g:Unknown_Genus_1000437(0.0014)",Bacteria,Cloacimonetes,SHA_4,Unknown_Order_1002325,Unknown_Family_1002326,Unknown_Genus_1000437,NA
2266,2265,"d:Bacteria(1.0000),p:Bacteroidetes(0.7152),c:Bacteroidetes_vadinHA17(0.3335),o:Unknown_Order_1002206(0.2011),f:Unknown_Family_1002207(0.1002),g:Unknown_Genus_1000260(0.0061)",Bacteria,Bacteroidetes,Bacteroidetes_vadinHA17,Unknown_Order_1002206,Unknown_Family_1002207,Unknown_Genus_1000260,NA
2267,2266,"d:Bacteria(1.0000),p:Proteobacteria(0.7125),c:Alphaproteobacteria(0.5957),o:Rickettsiales(0.3524),f:uncultured_2806(0.0619),g:Unknown_Genus_1000737(0.0035)",Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,uncultured_2806,Unknown_Genus_1000737,NA
2268,2267,"d:Bacteria(1.0000),p:Spirochaetae(0.9711),c:Spirochaetes(0.9785),o:Spirochaetales(0.9841),f:Spirochaetaceae(0.9822),g:Spirochaeta_2(0.9789)",Bacteria,Spirochaetae,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta_2,NA
2269,2268,"d:Bacteria(1.0000),p:Bacteroidetes(0.9406),c:Flavobacteriia(0.9248),o:Flavobacteriales(0.8343),f:Cryomorphaceae(0.7884),g:Crocinitomix(0.6585)",Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Crocinitomix,NA
2270,2269,"d:Bacteria(1.0000),p:Proteobacteria(0.9858),c:Alphaproteobacteria(0.9778),o:DB1_14(0.9832),f:Unknown_Family_1002533(0.9831),g:Unknown_Genus_1000663(0.9772)",Bacteria,Proteobacteria,Alphaproteobacteria,DB1_14,Unknown_Family_1002533,Unknown_Genus_1000663,NA
2271,2270,"d:Bacteria(0.2824),p:Proteobacteria(0.0178),c:Deltaproteobacteria(0.0089),o:Bdellovibrionales(0.0022),f:Bdellovibrionaceae(0.0011),g:Bdellovibrio(0.0001)",Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,NA
2272,2271,"d:Archaea(0.4319),p:Woesearchaeota__DHVEG_6_(0.1003),c:Unknown_Class_1002110(0.0404),o:Unknown_Order_1002111(0.0131),f:Unknown_Family_1002112(0.0053),g:Unknown_Genus_1000128(0.0003)",Archaea,Woesearchaeota__DHVEG_6_,Unknown_Class_1002110,Unknown_Order_1002111,Unknown_Family_1002112,Unknown_Genus_1000128,NA
2273,2272,"d:Bacteria(1.0000),p:Proteobacteria(0.7992),c:Deltaproteobacteria(0.7631),o:Sh765B_TzT_29(0.6091),f:Unknown_Family_1002579(0.4319),g:Unknown_Genus_1000858(0.1411)",Bacteria,Proteobacteria,Deltaproteobacteria,Sh765B_TzT_29,Unknown_Family_1002579,Unknown_Genus_1000858,NA
2274,2273,"d:Bacteria(1.0000),p:Bacteroidetes(0.9711),c:Sphingobacteriia(0.9302),o:Sphingobacteriales(0.8623),f:Saprospiraceae(0.7424),g:Unknown_Genus_1000341(0.1264)",Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Saprospiraceae,Unknown_Genus_1000341,NA
2275,2274,"d:Bacteria(1.0000),p:Bacteroidetes(0.9738),c:Sphingobacteriia(0.9248),o:Sphingobacteriales(0.8343),f:WCHB1_69(0.4681),g:Unknown_Genus_1000345(0.3044)",Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,WCHB1_69,Unknown_Genus_1000345,NA
2276,2275,"d:Bacteria(1.0000),p:Chloroflexi(0.9790),c:Anaerolineae(0.9825),o:Anaerolineales(0.9879),f:Anaerolineaceae(0.9898),g:uncultured_1395(0.9736)",Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,uncultured_1395,NA
2277,2276,"d:Bacteria(1.0000),p:Acidobacteria(0.7315),c:Holophagae(0.6032),o:Subgroup_10(0.4230),f:CA002(0.1934),g:Unknown_Genus_1000172(0.0176)",Bacteria,Acidobacteria,Holophagae,Subgroup_10,CA002,Unknown_Genus_1000172,NA
2278,2277,"d:Bacteria(1.0000),p:Lentisphaerae(0.9635),c:Oligosphaeria(0.7631),o:Unknown_Order_1002450(0.6549),f:Unknown_Family_1002451(0.5123),g:Unknown_Genus_1000593(0.3930)",Bacteria,Lentisphaerae,Oligosphaeria,Unknown_Order_1002450,Unknown_Family_1002451,Unknown_Genus_1000593,NA
2279,2278,"d:Bacteria(1.0000),p:Candidate_division_OP3(0.9698),c:Unknown_Class_1002231(0.9778),o:Unknown_Order_1002232(0.9836),f:Unknown_Family_1002233(0.9827),g:Unknown_Genus_1000354(0.9789)",Bacteria,Candidate_division_OP3,Unknown_Class_1002231,Unknown_Order_1002232,Unknown_Family_1002233,Unknown_Genus_1000354,NA
2280,2279,"d:Bacteria(1.0000),p:Proteobacteria(0.9656),c:Betaproteobacteria(0.7631),o:Methylophilales(0.5481),f:Methylophilaceae(0.3594),g:OM43_clade(0.0386)",Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,OM43_clade,NA
2281,2280,"d:Bacteria(1.0000),p:Proteobacteria(0.7638),c:Gammaproteobacteria(0.6106),o:Order_Incertae_Sedis_3682(0.4582),f:Family_Incertae_Sedis_3683(0.2999),g:Marinicella(0.0386)",Bacteria,Proteobacteria,Gammaproteobacteria,Order_Incertae_Sedis_3682,Family_Incertae_Sedis_3683,Marinicella,NA
2282,2281,"d:Bacteria(1.0000),p:Proteobacteria(0.6647),c:Alphaproteobacteria(0.5883),o:DB1_14(0.3172),f:Unknown_Family_1002533(0.1934),g:Unknown_Genus_1000663(0.0176)",Bacteria,Proteobacteria,Alphaproteobacteria,DB1_14,Unknown_Family_1002533,Unknown_Genus_1000663,NA
2283,2282,"d:Bacteria(1.0000),p:Proteobacteria(0.9672),c:Deltaproteobacteria(0.9782),o:Sh765B_TzT_29(0.9783),f:Unknown_Family_1002579(0.9848),g:Unknown_Genus_1000858(0.9744)",Bacteria,Proteobacteria,Deltaproteobacteria,Sh765B_TzT_29,Unknown_Family_1002579,Unknown_Genus_1000858,NA
2284,2283,"d:Bacteria(1.0000),p:Planctomycetes(0.7815),c:OM190(0.7160),o:Unknown_Order_1002492(0.6244),f:Unknown_Family_1002493(0.4500),g:Unknown_Genus_1000622(0.2159)",Bacteria,Planctomycetes,OM190,Unknown_Order_1002492,Unknown_Family_1002493,Unknown_Genus_1000622,NA
2285,2284,"d:Bacteria(1.0000),p:Gemmatimonadetes(0.8699),c:Gemmatimonadetes(0.8810),o:BD2_11_terrestrial_group(0.7503),f:Unknown_Family_1002387(0.6964),g:Unknown_Genus_1000562(0.7470)",Bacteria,Gemmatimonadetes,Gemmatimonadetes,BD2_11_terrestrial_group,Unknown_Family_1002387,Unknown_Genus_1000562,NA
2286,2285,"d:Bacteria(1.0000),p:Bacteroidetes(0.9698),c:Flavobacteriia(0.9782),o:Flavobacteriales(0.9828),f:Cryomorphaceae(0.9836),g:NS10_marine_group(0.9756)",Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,NS10_marine_group,NA
2287,2286,"d:Bacteria(1.0000),p:Firmicutes(0.9539),c:Clostridia(0.8575),o:Clostridiales(0.7503),f:Family_XII_1952(0.4137),g:Fusibacter(0.1264)",Bacteria,Firmicutes,Clostridia,Clostridiales,Family_XII_1952,Fusibacter,NA
2288,2287,"d:Bacteria(1.0000),p:Bacteroidetes(0.9678),c:Cytophagia(0.9782),o:Order_II(0.9826),f:Rhodothermaceae(0.9838),g:uncultured_1069(0.9736)",Bacteria,Bacteroidetes,Cytophagia,Order_II,Rhodothermaceae,uncultured_1069,NA
2289,2288,"d:Bacteria(1.0000),p:Firmicutes(0.2058),c:Clostridia(0.0650),o:Clostridiales(0.0262),f:Clostridiaceae_1(0.0103),g:Fonticella(0.0006)",Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Fonticella,NA
2290,2289,"d:Bacteria(1.0000),p:Proteobacteria(0.5540),c:Alphaproteobacteria(0.3335),o:S26_47(0.1483),f:Unknown_Family_1002541(0.0619),g:Unknown_Genus_1000738(0.0035)",Bacteria,Proteobacteria,Alphaproteobacteria,S26_47,Unknown_Family_1002541,Unknown_Genus_1000738,NA
2291,2290,"d:Bacteria(0.8556),p:Lentisphaerae(0.2058),c:Oligosphaeria(0.0650),o:Unknown_Order_1002450(0.0192),f:Unknown_Family_1002451(0.0072),g:Unknown_Genus_1000593(0.0004)",Bacteria,Lentisphaerae,Oligosphaeria,Unknown_Order_1002450,Unknown_Family_1002451,Unknown_Genus_1000593,NA
2292,2291,"d:Bacteria(1.0000),p:Proteobacteria(0.9949),c:Gammaproteobacteria(0.9785),o:Thiotrichales(0.9836),f:Thiotrichales_Incertae_Sedis_3771(0.9843),g:Caedibacter(0.9741)",Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichales_Incertae_Sedis_3771,Caedibacter,NA
2293,2292,"d:Bacteria(1.0000),p:Cyanobacteria(0.7315),c:Chloroplast(0.6329),o:Unknown_Order_1002334(0.5481),f:Unknown_Family_1002335(0.3594),g:Unknown_Genus_1000441(0.0825)",Bacteria,Cyanobacteria,Chloroplast,Unknown_Order_1002334,Unknown_Family_1002335,Unknown_Genus_1000441,NA
2294,2293,"d:Bacteria(1.0000),p:Proteobacteria(1.0000),c:Deltaproteobacteria(1.0000),o:Sh765B_TzT_29(0.9832),f:Unknown_Family_1002579(0.9831),g:Unknown_Genus_1000858(0.9772)",Bacteria,Proteobacteria,Deltaproteobacteria,Sh765B_TzT_29,Unknown_Family_1002579,Unknown_Genus_1000858,NA
2295,2294,"d:Bacteria(0.8805),p:Spirochaetae(0.2920),c:Spirochaetes(0.1244),o:Spirochaetales(0.0741),f:Spirochaetaceae(0.0243),g:uncultured_3889(0.0004)",Bacteria,Spirochaetae,Spirochaetes,Spirochaetales,Spirochaetaceae,uncultured_3889,NA
2296,2295,"d:Bacteria(0.1727),p:Tenericutes(0.0178),c:Mollicutes(0.0116),o:Mollicutes_RF9(0.0028),f:Unknown_Family_1002677(0.0014),g:Unknown_Genus_1001017(0.0001)",Bacteria,Tenericutes,Mollicutes,Mollicutes_RF9,Unknown_Family_1002677,Unknown_Genus_1001017,NA
2297,2296,"d:Bacteria(1.0000),p:Planctomycetes(0.9685),c:Planctomycetacia(0.9302),o:Planctomycetales(0.8623),f:Planctomycetaceae(0.8804),g:Pirellula(0.0679)",Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Pirellula,NA
2298,2297,"d:Bacteria(1.0000),p:Bacteroidetes(0.8522),c:Sphingobacteriia(0.7631),o:Sphingobacteriales(0.6549),f:Saprospiraceae(0.4500),g:Phaeodactylibacter(0.0212)",Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Saprospiraceae,Phaeodactylibacter,NA
2299,2298,"d:Bacteria(0.9303),p:TM6(0.3973),c:Unknown_Class_1002679(0.1849),o:Unknown_Order_1002680(0.1219),f:Unknown_Family_1002681(0.0428),g:Unknown_Genus_1001022(0.0022)",Bacteria,TM6,Unknown_Class_1002679,Unknown_Order_1002680,Unknown_Family_1002681,Unknown_Genus_1001022,NA
2300,2299,"d:Archaea(1.0000),p:Woesearchaeota__DHVEG_6_(0.9624),c:Unknown_Class_1002110(0.9801),o:Unknown_Order_1002111(0.9783),f:Unknown_Family_1002112(0.9848),g:Unknown_Genus_1000128(0.9744)",Archaea,Woesearchaeota__DHVEG_6_,Unknown_Class_1002110,Unknown_Order_1002111,Unknown_Family_1002112,Unknown_Genus_1000128,NA
2301,2300,"d:Bacteria(1.0000),p:Bacteroidetes(0.3446),c:Cytophagia(0.0942),o:Cytophagales(0.0501),f:Flammeovirgaceae(0.0173),g:Reichenbachiella(0.0008)",Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Reichenbachiella,NA
2302,2301,"d:Bacteria(1.0000),p:Bacteroidetes(0.7815),c:Cytophagia(0.6477),o:Cytophagales(0.5786),f:Flammeovirgaceae(0.2733),g:Flexithrix(0.0247)",Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Flammeovirgaceae,Flexithrix,NA
2303,2302,"d:Bacteria(0.9802),p:Planctomycetes(0.2393),c:OM190(0.0650),o:Unknown_Order_1002492(0.0262),f:Unknown_Family_1002493(0.0103),g:Unknown_Genus_1000622(0.0006)",Bacteria,Planctomycetes,OM190,Unknown_Order_1002492,Unknown_Family_1002493,Unknown_Genus_1000622,NA
2304,2303,"d:Bacteria(1.0000),p:Planctomycetes(0.9718),c:Planctomycetacia(0.9464),o:Planctomycetales(0.9462),f:Planctomycetaceae(0.9179),g:Blastopirellula(0.0825)",Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Blastopirellula,NA
2305,2304,"d:Bacteria(1.0000),p:Bacteroidetes(0.7125),c:Flavobacteriia(0.2800),o:Flavobacteriales(0.1747),f:Schleiferiaceae(0.0810),g:Schleiferia(0.0048)",Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Schleiferiaceae,Schleiferia,NA
2306,2305,"d:Bacteria(1.0000),p:Proteobacteria(0.9646),c:Gammaproteobacteria(0.9793),o:Pseudomonadales(0.9783),f:Pseudomonadaceae(0.9075),g:Pseudomonas(0.9132)",Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
2307,2306,"d:Bacteria(1.0000),p:Proteobacteria(0.2058),c:Deltaproteobacteria(0.0650),o:Desulfuromonadales(0.0262),f:GR_WP33_58(0.0103),g:Unknown_Genus_1000817(0.0006)",Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,GR_WP33_58,Unknown_Genus_1000817,NA
